UID	Base_Price	Sakhalin_OPT
14682778-0ebf-11df-875f-001e8c61815f	10674.30	12055.68
70ca29b9-852b-11ea-b113-000d88394cae	0.00	0.00
5c843122-d6b1-11e4-93be-000d88394cae	0.00	0.00
bfb429be-0a77-11ea-b105-000d88394cae	0.00	0.00
f0a4e468-e527-11e2-8113-000d88394cae	0.00	0.00
da74ca22-74b2-11de-9b27-00192147196d	0.00	0.00
3d2002da-fbae-11e5-a403-000d88394cae	0.00	0.00
acd293a5-e42c-11e2-a2d9-000d88394cae	0.00	0.00
d7cad4b1-006d-11e6-8281-000d88394cae	0.00	0.00
a02330ba-c327-11e6-8fbd-000d88394cae	0.00	0.00
a155292d-759f-11e8-9e24-000d88394cae	0.00	0.00
6cbcd0b6-c6c6-11e0-9bfb-6cf049469af0	2852.87	3222.06
2286a413-b648-11e4-954e-000d88394cae	5199.88	5546.53
4cf136d6-f222-11ea-a6f3-000d88394cae	0.00	0.00
e063f0a8-e64a-11e5-a403-000d88394cae	3255.28	3676.54
dd529ed9-ae95-11ea-b113-000d88394cae	0.00	0.00
011e785b-dc16-11e4-93be-000d88394cae	0.00	0.00
997d5630-61d5-11de-9b0d-00192147196d	2898.33	3273.41
0ca12273-026f-11e4-82ab-000d88394cae	3239.64	3658.88
72543f14-fe40-11dd-a52e-0013024cf952	3946.55	4457.28
63af24e5-830e-11df-88f6-002511c4eb4e	3009.65	3611.58
de6ef5ac-cd06-11e4-a249-000d88394cae	4946.29	5586.40
1f9e0568-dc11-11e4-93be-000d88394cae	2883.65	4101.20
25d3ab3d-59fd-11e6-bda2-000d88394cae	13872.00	12484.80
f9ab534c-a993-11df-83cb-002511c4eb4e	20789.54	23479.95
ea816cc2-3ddc-11df-8c71-6cf04914883f	22727.98	25669.25
a8c82ecc-52d4-11dd-a895-0016d341a9fb	18926.42	21375.73
885310dd-cbe9-11e2-8b65-000d88394cae	30163.72	32174.62
9efe9d46-70a3-4e04-94b1-5cb21f0210a9	29652.44	31629.28
77a6d5a4-8cec-11e5-8c79-000d88394cae	0.00	0.00
093d47a6-2ca0-11df-8b21-001e8c61815f	34976.52	37308.29
fa15d6ff-9bf7-11de-aa8f-0013024cf952	40984.18	43716.46
72600c28-4fa7-11e2-aa45-000d88394cae	27966.96	31586.21
f2771492-6863-11e4-9783-000d88394cae	0.00	0.00
c554cad9-4b52-11df-bd91-002511c4eb4e	18038.40	16234.56
2805a35e-e020-11e1-8b79-5404a6bfdef6	18095.02	20436.74
ea0d40cb-2c48-11e2-9491-000d88394cae	21234.00	23981.94
35b7a270-4bff-11df-9c3a-00192147196d	24224.01	27358.88
78d291af-7bd5-11e3-b116-000d88394cae	25484.33	26983.41
f22aaa89-74d1-11e2-8bef-000d88394cae	27159.98	30674.80
c078a931-bffb-11dd-a92a-0016d341a9fb	34500.55	38965.33
a6450105-5704-11df-aeed-000a94026913	20903.00	25083.58
e6c01e48-9481-11df-ae35-000a94026913	29277.95	26350.15
f22aaa8b-74d1-11e2-8bef-000d88394cae	52541.14	56043.87
b4ffb64c-e64c-11e5-a403-000d88394cae	23223.45	26228.83
89939522-dbd1-11df-844a-002511c4eb4e	0.00	0.00
c631c025-9cd7-11e3-b173-000d88394cae	0.00	0.00
89939524-dbd1-11df-844a-002511c4eb4e	0.00	0.00
e1080337-5700-11e8-b52b-000d88394cae	0.00	0.00
5f2fcf24-8c79-11de-aa72-0013024cf952	30567.20	27510.48
886fe0b0-c488-11e5-82f0-000d88394cae	0.00	0.00
8c68902b-0951-11ec-b5f4-00ad24907f57	0.00	0.00
f916e132-7285-11ec-a2f1-a4bf0174586a	0.00	0.00
40fce781-b437-11dd-a91b-0016d341a9fb	37868.52	42769.15
b7f8c23e-e38a-11de-ab00-0013024cf952	24193.22	21773.89
f36c5a2f-9f4a-11df-8661-000a94026913	22207.58	25081.50
f6c81441-92eb-11e0-b799-002511c4eb4e	0.00	0.00
ef1d869e-9e6b-11e3-b173-000d88394cae	0.00	0.00
ba59242a-9c7f-11e0-9df2-4487fceb637d	0.00	0.00
6c6baa81-5198-11e7-9c6b-000d88394cae	0.00	0.00
bb0125d4-b77d-11e7-8214-000d88394cae	0.00	0.00
bb0125d2-b77d-11e7-8214-000d88394cae	6352.47	6775.97
346aaa3f-76f5-11e2-b75f-000d88394cae	6915.96	7377.02
f85ec7e4-7802-11df-83f3-002511c4eb4e	7814.57	8335.55
050d9062-58cb-11e0-a210-6cf049469af0	8043.01	8579.22
55097fcd-b164-11df-8831-002511c4eb4e	4385.58	4953.12
9b288596-382e-11de-a9e1-0013024cf952	3097.18	3497.98
4c83aa00-3311-11e0-83f9-002511c4eb4e	3131.50	3536.75
6c6baa7f-5198-11e7-9c6b-000d88394cae	3483.70	4954.59
a1e58a98-449b-11e6-9ddc-000d88394cae	6604.81	7045.14
a8dc86c9-a81d-11e0-826a-002511c4eb4e	2666.94	3061.19
346aaa6a-76f5-11e2-b75f-000d88394cae	3863.33	3477.00
7a0bc78c-d496-11de-9ba2-00192147196d	5687.55	6423.58
36177044-bdc5-11de-9b81-00192147196d	4916.28	5552.51
45f2acab-f369-11df-a15f-6cf049469af0	5345.46	6037.23
f1218511-7bc8-11de-aa58-0013024cf952	3415.66	3074.10
a6450109-5704-11df-aeed-000a94026913	31040.91	27936.82
f22aaa8d-74d1-11e2-8bef-000d88394cae	0.00	0.00
64c8fda2-ffcb-11de-ab33-0013024cf952	0.00	0.00
367f16ff-ad43-11de-aab3-0013024cf952	27782.53	25004.28
f04e82e2-8600-11de-8e78-001d60ff4630	0.00	0.00
1e30636f-46b6-11e0-88c1-002511c4eb4e	54356.06	61390.37
52f199fc-c7e0-11eb-8205-00ad24907f57	75601.38	85385.09
9f66ebeb-4527-11e0-88dc-002511c4eb4e	57510.15	64952.64
79ca4d6a-33d8-11e0-8196-002511c4eb4e	0.00	0.00
6c1b2758-dd78-11df-8472-002511c4eb4e	60050.55	67821.79
79dcbfd1-371c-11e4-82ab-000d88394cae	0.00	0.00
f22aaa8f-74d1-11e2-8bef-000d88394cae	0.00	0.00
f22aaa91-74d1-11e2-8bef-000d88394cae	0.00	0.00
d60250c9-8462-11e2-af78-000d88394cae	55925.36	50332.82
fb0c8ceb-51ad-11df-9c41-00192147196d	61386.15	69330.24
0959d020-30ad-11e9-91e9-000d88394cae	0.00	0.00
f81f2cea-1050-11df-ab4f-0013024cf952	58630.96	52767.86
64c8fda4-ffcb-11de-ab33-0013024cf952	71376.16	64238.54
52387785-6f83-11e9-9fa7-000d88394cae	73188.57	82660.03
a02330b8-c327-11e6-8fbd-000d88394cae	0.00	0.00
0be20dce-0ad4-11df-854f-001e8c61815f	53678.52	60625.15
2784e4bb-e369-11dd-9cb0-001d60a6709a	0.00	0.00
24f27335-7f60-11e0-b8cd-4487fceb637d	0.00	0.00
41e5f932-a6d9-11dd-a90a-0016d341a9fb	3794.59	4285.65
2070f10f-c4de-11de-aad6-0013024cf952	0.00	0.00
b80f09bb-5c95-11df-81e9-002511c4eb4e	4174.78	4715.04
14682782-0ebf-11df-875f-001e8c61815f	3500.81	3953.86
06f7b1b3-b967-11e0-9473-4487fceb637d	8224.04	8772.30
b9ceaab8-e6a6-11e7-836f-000d88394cae	3374.93	3873.83
831e4e46-2ba9-11e7-afb5-000d88394cae	8658.18	9235.39
78e32de4-cd8a-11de-9a56-001d60ff4630	5284.23	5968.06
78e32de6-cd8a-11de-9a56-001d60ff4630	9672.01	10316.82
45f2aca9-f369-11df-a15f-6cf049469af0	6268.21	7079.39
4a51ceeb-5ed8-11df-846a-002511c4eb4e	6806.99	7687.89
a3622322-48d9-11df-9c37-00192147196d	5119.19	6143.03
47b9754c-980a-11de-9b51-00192147196d	10386.61	11730.75
d719fed4-4354-11de-9ad6-00192147196d	12714.35	13561.98
6faaf295-6923-11df-9149-000a94026913	4584.70	5178.02
bd411485-a86e-11e1-8553-5404a6bfdef6	0.00	0.00
29e419ee-719d-11e7-b6a3-000d88394cae	0.00	0.00
73be963a-e1d8-11e2-a082-000d88394cae	0.00	0.00
b0910640-c57c-11e1-acd4-5404a6bfdef6	3064.32	2757.89
976a087e-c73b-11de-9b8e-00192147196d	5791.82	6541.34
0ca12277-026f-11e4-82ab-000d88394cae	7704.25	8701.26
0ca12279-026f-11e4-82ab-000d88394cae	6184.80	7099.08
2140462b-219f-11df-9c06-00192147196d	7062.40	7976.35
4d510808-2d2f-11de-a9cd-0013024cf952	9613.55	10857.66
f85ec7e6-7802-11df-83f3-002511c4eb4e	5771.63	6624.83
4f5fc47f-f2ee-11e0-9f2e-002511c4eb4e	6516.48	7479.78
c2ce17f3-19e1-11e9-b879-000d88394cae	0.00	0.00
79ca4d68-33d8-11e0-8196-002511c4eb4e	0.00	0.00
e576edc4-ce36-11eb-a361-00ad24907f57	0.00	0.00
f0a4e466-e527-11e2-8113-000d88394cae	0.00	0.00
48091661-c8c6-11e7-b26f-000d88394cae	136841.60	123157.44
48091663-c8c6-11e7-b26f-000d88394cae	141888.00	127699.20
8646e0d1-bd22-11e2-a165-000d88394cae	0.00	0.00
726f6f3c-d887-11e2-9521-000d88394cae	4828.00	5452.80
ea6fd763-e905-11de-ab09-0013024cf952	0.00	0.00
7f3d6228-27e6-11df-b009-001e8c61815f	8919.36	8027.42
316ab8ed-a5af-11e3-af95-000d88394cae	0.00	0.00
1c5a4ac3-06b6-11de-a98b-0016d341a9fb	9277.31	10477.90
95c45c65-1f0b-11de-a9b9-0013024cf952	13290.70	14176.74
16e737af-ad17-49af-a958-87818d75bd95	11111.91	12549.92
397608e0-5c0f-11e1-85fe-4487fceb637d	11544.22	13038.18
1c5a4ac5-06b6-11de-a98b-0016d341a9fb	15887.84	16947.04
b80f09bd-5c95-11df-81e9-002511c4eb4e	17736.01	18918.42
29005037-9b32-11de-aa8e-0013024cf952	19590.70	20896.74
38816f53-e5dc-4d76-bacc-170d46760946	12800.86	11520.78
4b30cc57-a692-48cb-872d-34a791190e48	5150.08	5816.56
8623fa49-6dc6-11e3-a319-000d88394cae	0.00	0.00
2f28fe0f-cbfb-11e3-befc-000d88394cae	0.00	0.00
2f28fe0d-cbfb-11e3-befc-000d88394cae	0.00	0.00
658830d4-07fb-11e5-9fc9-000d88394cae	0.00	0.00
77fcf1ca-6f16-11e2-8bef-000d88394cae	12614.70	14247.18
6181946b-6f5c-11de-aa45-0013024cf952	16563.02	17667.23
95dfbdd3-3d14-11df-81d6-001e8c61815f	8916.55	12681.31
33772c68-3701-11df-bfc8-6cf04914883f	11295.31	10165.78
1b1d992b-f2f1-11e1-b5e5-f8d111030f21	12022.78	10820.51
a9aaf61e-4037-11df-a798-001e8c61815f	18458.46	19689.02
388c9f66-dcce-11df-881e-002511c4eb4e	16930.27	19121.25
8bae4e06-7afa-11de-9b2f-00192147196d	15093.26	17046.51
9546f44e-6352-11dd-a8ad-0016d341a9fb	20182.67	22794.54
0ca1227b-026f-11e4-82ab-000d88394cae	19731.29	22284.75
68d190be-0b50-11e1-a5f3-6cf04914883f	0.00	0.00
f8e15db7-c588-40ea-a720-f041926dd518	0.00	0.00
58448041-43d7-11e6-9ddc-000d88394cae	0.00	0.00
c773dbdc-d6a6-11e1-a495-5404a6bfdef6	0.00	0.00
f22aaa93-74d1-11e2-8bef-000d88394cae	7755.26	8758.88
0cebe6be-181d-44f7-b789-de8e6ca75fde	15861.66	14275.50
05167063-8dfd-11e3-b173-000d88394cae	12401.28	11161.15
59236a8f-8ab1-11de-9b41-00192147196d	15759.24	17798.67
07cca40d-8d24-11e3-b173-000d88394cae	14102.08	12691.87
e4030435-5db9-11dd-a8a5-0016d341a9fb	22868.96	24393.57
a6450107-5704-11df-aeed-000a94026913	0.00	0.00
77a6d5a2-8cec-11e5-8c79-000d88394cae	0.00	0.00
a9aaf637-4037-11df-a798-001e8c61815f	17694.13	19983.95
a9aaf625-4037-11df-a798-001e8c61815f	18516.23	20912.45
3f4d3e13-bcff-11de-a84b-001d60ff4630	10298.48	14646.72
224f4530-fb49-11e3-9de8-000d88394cae	18548.70	20949.12
e4da9329-6220-11e8-923d-000d88394cae	5715.99	6097.06
225db8ab-ef4d-11de-ab12-0013024cf952	2519.71	2687.70
225db8ad-ef4d-11de-ab12-0013024cf952	4027.79	4296.30
18f8682d-8ecb-11df-9d20-000a94026913	4201.47	4481.57
50b8ea79-6106-11de-aa28-0013024cf952	3432.24	3661.06
50b8ea7b-6106-11de-aa28-0013024cf952	3434.00	3878.40
983e9128-d20f-11dd-a948-0016d341a9fb	3070.08	3274.75
8b9b1885-b1bd-11e9-82bd-000d88394cae	3241.35	3457.44
1f737218-0bba-11e4-82ab-000d88394cae	379.20	436.08
1f73721a-0bba-11e4-82ab-000d88394cae	474.01	545.11
a009313c-0c83-11e4-82ab-000d88394cae	1418.40	1631.16
a009313e-0c83-11e4-82ab-000d88394cae	1156.80	1330.32
a0093140-0c83-11e4-82ab-000d88394cae	5580.00	6417.00
a0093142-0c83-11e4-82ab-000d88394cae	5940.00	6831.00
983e9126-d20f-11dd-a948-0016d341a9fb	2545.92	2754.30
26128b94-a076-11e1-a401-5404a6bfdef6	5161.48	5505.58
e8b245fa-6a10-11e9-9fa7-000d88394cae	5016.96	5351.42
5b4b2655-8b64-11dd-a8e3-0016d341a9fb	297.65	336.18
e115a28c-9d8b-11de-aa93-0013024cf952	385.49	346.94
5b4b2657-8b64-11dd-a8e3-0016d341a9fb	439.48	496.35
4f3ab125-fd52-11dd-a97f-0016d341a9fb	653.09	737.60
6d780d07-1c18-11df-ab60-0013024cf952	658.87	744.13
ef93ad4d-5a93-11e6-bda2-000d88394cae	624.86	562.38
e1dc46bd-5c85-11df-81e9-002511c4eb4e	938.45	1059.90
8efa00e0-4b36-11df-aed0-000a94026913	285.11	327.25
0ca12287-026f-11e4-82ab-000d88394cae	1037.92	1172.24
e1dc46bf-5c85-11df-81e9-002511c4eb4e	643.94	727.28
d8771eac-a7d6-11de-9b63-00192147196d	719.68	812.82
d8771eae-a7d6-11de-9b63-00192147196d	1169.23	1247.17
e1dc46c1-5c85-11df-81e9-002511c4eb4e	1254.49	1338.13
e1dc46c3-5c85-11df-81e9-002511c4eb4e	1494.99	1594.66
e1dc46c5-5c85-11df-81e9-002511c4eb4e	1189.76	1343.73
e346fe9f-02d0-11e2-9afb-000d88394cae	1360.44	1536.50
26128b8f-a076-11e1-a401-5404a6bfdef6	527.82	596.13
5e1fa689-881d-11e5-856d-000d88394cae	768.74	1093.33
e115a292-9d8b-11de-aa93-0013024cf952	325.93	374.11
5b4b2659-8b64-11dd-a8e3-0016d341a9fb	163.08	184.19
e115a294-9d8b-11de-aa93-0013024cf952	825.44	932.26
a5995f61-379a-11df-9c1f-000a94026913	833.27	941.10
5b4b265b-8b64-11dd-a8e3-0016d341a9fb	955.21	1078.83
25d3ab39-59fd-11e6-bda2-000d88394cae	1298.63	1385.20
72543f0e-fe40-11dd-a52e-0013024cf952	1439.57	1535.54
78d936d9-f734-11e3-a791-000d88394cae	1552.23	1655.71
e1dc46c7-5c85-11df-81e9-002511c4eb4e	1721.36	1836.11
f85ec7e2-7802-11df-83f3-002511c4eb4e	1219.00	1376.75
3c877400-ccdf-11df-86b4-00192147196d	496.94	572.47
f53f82d9-8e0a-4754-8da7-8b388b01445b	527.82	596.13
f8a28ce1-e337-11e0-a7fa-002511c4eb4e	0.00	0.00
38f49f78-7d8d-11de-897f-001d60ff4630	563.13	636.00
b4c53fe6-fe4a-11dd-a52f-0013024cf952	1159.60	1309.66
a8c82ece-52d4-11dd-a895-0016d341a9fb	1213.96	1294.88
9b288590-382e-11de-a9e1-0013024cf952	1193.25	1347.66
05fb80e7-ecb3-11e5-a403-000d88394cae	1452.24	1549.06
72543f10-fe40-11dd-a52e-0013024cf952	1511.78	1612.58
b86b9763-76ed-11eb-b304-00ad24907f57	1841.54	2079.86
e1dc46c9-5c85-11df-81e9-002511c4eb4e	1809.52	1930.16
e1dc46cb-5c85-11df-81e9-002511c4eb4e	2353.00	2657.50
994b029f-86e5-11de-aa66-0013024cf952	2535.50	2281.96
39a507d0-3c69-11df-8d93-6cf04914883f	3034.94	3427.70
61a81b43-86c4-11de-9b3d-00192147196d	3375.91	3812.80
984e33a0-d4e9-11e9-82a3-000d88394cae	4057.85	4582.98
504a642b-37ce-11e0-afae-6cf04914883f	0.00	0.00
e115a296-9d8b-11de-aa93-0013024cf952	266.46	239.82
e115a298-9d8b-11de-aa93-0013024cf952	446.86	402.18
c88c0a33-6ce5-11de-aa44-0013024cf952	1174.68	1252.99
741c06f1-e2c3-11de-aaff-0013024cf952	995.59	1054.16
1cdd6122-9e2e-11dd-a8fc-0016d341a9fb	1174.17	1326.13
e115a29a-9d8b-11de-aa93-0013024cf952	1867.30	1991.79
e1dc46cd-5c85-11df-81e9-002511c4eb4e	2059.70	2197.02
e115a29c-9d8b-11de-aa93-0013024cf952	1413.57	1272.22
1cdd6124-9e2e-11dd-a8fc-0016d341a9fb	2449.46	2612.75
e1dc46cf-5c85-11df-81e9-002511c4eb4e	1913.49	2161.12
39e9b9e6-c1ca-11dd-a92c-0016d341a9fb	2187.85	2470.98
f7abd60d-c6c2-11e0-a9d6-6cf04914883f	2462.25	2780.90
1b18d22f-24e4-11e9-89fa-000d88394cae	1660.54	1906.01
64031ac6-cba6-11e1-b9ae-5404a6bfdef6	2957.24	2504.95
e115a29e-9d8b-11de-aa93-0013024cf952	0.00	0.00
e115a2a0-9d8b-11de-aa93-0013024cf952	488.78	439.91
e115a2a2-9d8b-11de-aa93-0013024cf952	1249.63	1332.94
e115a2a4-9d8b-11de-aa93-0013024cf952	1433.75	1529.34
38f49f7a-7d8d-11de-897f-001d60ff4630	1419.06	1602.70
e115a2a8-9d8b-11de-aa93-0013024cf952	1394.68	1181.38
95c45c5f-1f0b-11de-a9b9-0013024cf952	1834.95	2072.42
e115a2aa-9d8b-11de-aa93-0013024cf952	2025.57	1823.02
c13da167-d422-40d9-add4-b8a08c527fb1	2353.99	2510.91
e115a2ac-9d8b-11de-aa93-0013024cf952	1834.00	2105.11
a261919a-5e16-11df-887d-002511c4eb4e	3083.77	3482.85
fa15d701-9bf7-11de-aa8f-0013024cf952	2291.51	2630.25
c56a4bf5-c88f-11e0-8b48-4487fceb637d	0.00	0.00
6f809b5d-fee8-11eb-a524-00ad24907f57	0.00	0.00
f81f2ce8-1050-11df-ab4f-0013024cf952	2256.36	2589.91
433760b5-0822-11e2-b261-000d88394cae	5019.69	5314.97
6b4fde10-089a-11e4-82ab-000d88394cae	0.00	0.00
f8a28ce3-e337-11e0-a7fa-002511c4eb4e	0.00	0.00
504a6429-37ce-11e0-afae-6cf04914883f	0.00	0.00
20f5f130-2ca1-11df-ab87-0013024cf952	12776.67	13528.25
7a90ea01-33d1-11e9-91e9-000d88394cae	11856.48	13390.85
fb0c8ced-51ad-11df-9c41-00192147196d	12645.98	14282.51
26f73f98-9611-11e0-a695-002511c4eb4e	12961.77	14639.17
e6c01e46-9481-11df-ae35-000a94026913	12645.10	11380.60
64c8fd9a-ffcb-11de-ab33-0013024cf952	15623.94	17645.86
389479a0-7e4f-11df-a605-002511c4eb4e	20722.21	22103.70
64c8fd9e-ffcb-11de-ab33-0013024cf952	22788.43	24307.66
0be20dc8-0ad4-11df-854f-001e8c61815f	19885.70	21211.41
208215e2-e28a-11e6-b2f7-000d88394cae	0.00	0.00
4e5409df-2fdd-11df-ab8c-0016d341a9fb	23455.33	25019.02
7d011cef-f5a3-11e3-a791-000d88394cae	21275.98	24029.34
794dca79-3c63-11e4-82ab-000d88394cae	12395.94	14000.13
64c8fd98-ffcb-11de-ab33-0013024cf952	21301.28	19171.15
3b9b05fa-e33f-11ea-b12b-000d88394cae	0.00	0.00
7620661c-bd0e-11e7-8214-000d88394cae	0.00	0.00
671e15d3-e590-11ea-932b-000d88394cae	0.00	0.00
dd200368-4522-11e0-a10f-6cf049469af0	0.00	0.00
cfc69698-4ac7-11e1-b96a-6cf049469af0	0.00	0.00
d7ccb162-4563-11e1-9d7d-4487fceb637d	10290.78	11622.53
4d92fa95-37f8-11ea-b1e2-000d88394cae	0.00	0.00
ddda78c1-3f97-11e4-82ab-000d88394cae	0.00	0.00
83f04c41-877a-11e5-856d-000d88394cae	8614.41	9729.22
916ca249-429b-11e3-b074-000d88394cae	5264.00	4737.60
916ca24b-429b-11e3-b074-000d88394cae	5758.40	5182.56
6f2f3b86-ab16-11df-84c1-002511c4eb4e	0.00	0.00
d7ccb160-4563-11e1-9d7d-4487fceb637d	17811.84	20116.90
97d05870-d8a4-11e8-8506-000d88394cae	0.00	0.00
400303c3-8137-11eb-b304-00ad24907f57	0.00	0.00
6345a698-9001-11ea-b113-000d88394cae	0.00	0.00
35a9efb6-cdd9-11e4-a249-000d88394cae	0.00	0.00
c439cc67-dd60-11de-a3ec-001e8c61815f	22631.68	25560.48
38ac63f5-78b8-11e3-b116-000d88394cae	0.00	0.00
dd7faeb1-9fa7-11e1-a401-5404a6bfdef6	0.00	0.00
c631c028-9cd7-11e3-b173-000d88394cae	0.00	0.00
05018958-a8e3-11e9-82bd-000d88394cae	13792.10	15576.96
947bb05f-80ec-11e4-91d3-000d88394cae	15382.88	17373.60
bd411487-a86e-11e1-8553-5404a6bfdef6	18567.66	20970.53
2f72022a-9092-11e0-a6de-4487fceb637d	0.00	0.00
6f2f3b88-ab16-11df-84c1-002511c4eb4e	24937.22	28164.38
48717613-5efe-11e4-890f-000d88394cae	0.00	0.00
5f758168-9856-11df-a9a5-000a94026913	0.00	0.00
0be20dc2-0ad4-11df-854f-001e8c61815f	0.00	0.00
38f49f7c-7d8d-11de-897f-001d60ff4630	1461.75	1650.91
38f49f7e-7d8d-11de-897f-001d60ff4630	1836.13	1958.53
c4b2c35c-1a58-11de-a9b1-0013024cf952	2067.03	2204.83
88b48fb0-29a0-11e0-8329-002511c4eb4e	2298.13	2578.54
55ceb807-59c4-4503-841a-a0e50aa79b7c	2540.91	2869.73
38f49f86-7d8d-11de-897f-001d60ff4630	2760.16	2944.16
4f5fe323-f5b9-49bf-9c6a-104f7bfb7efe	3135.20	3344.22
39a507c1-3c69-11df-8d93-6cf04914883f	3613.75	3854.67
994b029d-86e5-11de-aa66-0013024cf952	3915.29	4176.30
6d780d09-1c18-11df-ab60-0013024cf952	3329.79	2820.53
1b18d231-24e4-11e9-89fa-000d88394cae	4937.77	5576.77
a5f0b49f-db23-11e3-b150-000d88394cae	0.00	0.00
166022fd-0df6-11e7-bdeb-000d88394cae	0.00	0.00
e115a2ae-9d8b-11de-aa93-0013024cf952	0.00	0.00
40fce77f-b437-11dd-a91b-0016d341a9fb	838.22	946.69
e115a2b0-9d8b-11de-aa93-0013024cf952	568.58	629.81
da856671-ad57-11e3-af95-000d88394cae	1855.04	1964.16
f8757c80-cea1-11e9-b193-000d88394cae	4199.43	NULL
2fc145c9-1d5c-11eb-b8ac-00ad24907f57	0.00	0.00
f47dedf8-ef31-11dd-9a38-00192147196d	2087.23	2357.34
e115a2b2-9d8b-11de-aa93-0013024cf952	2512.57	2680.06
e115a2b4-9d8b-11de-aa93-0013024cf952	2758.79	2942.70
e115a2b6-9d8b-11de-aa93-0013024cf952	3005.10	3205.44
5b4b265d-8b64-11dd-a8e3-0016d341a9fb	3042.95	3436.74
f173006e-dd9d-4b3f-a802-03cf844059e7	2688.13	3036.00
fa15d703-9bf7-11de-aa8f-0013024cf952	4414.15	4673.81
95c45c61-1f0b-11de-a9b9-0013024cf952	4295.03	4850.86
1c81c8d6-c1de-11df-a891-000a94026913	5585.44	6308.26
4e6f3316-c8c2-11e7-b26f-000d88394cae	0.00	0.00
e9087374-1424-479a-807c-07ea4d956833	1715.30	1937.28
9b288592-382e-11de-a9e1-0013024cf952	2471.97	2791.87
57d4cb90-7c25-11e0-a09e-4487fceb637d	2738.02	3092.35
831cb6e2-45c0-11df-a82b-001e8c61815f	3637.25	4107.95
95a1cbb7-f369-11df-af34-000a94026913	3981.06	4246.46
31021674-e088-11df-bddd-002511c4eb4e	4304.36	4591.31
38f49f84-7d8d-11de-897f-001d60ff4630	5082.10	5739.78
31021676-e088-11df-bddd-002511c4eb4e	7350.97	7783.38
ca148a69-0d8b-11e5-9fc9-000d88394cae	0.00	0.00
87f7a7e0-9db8-11df-9deb-000a94026913	4457.15	5033.95
ca148a67-0d8b-11e5-9fc9-000d88394cae	0.00	0.00
513a6f58-1d0f-11e9-b879-000d88394cae	23373.73	26398.56
64c8fda0-ffcb-11de-ab33-0013024cf952	0.00	0.00
e063f0aa-e64a-11e5-a403-000d88394cae	0.00	0.00
1a4b0c98-c7fa-11e2-a2a1-000d88394cae	27649.99	31228.22
bc1d715c-cd59-11dd-9a05-00192147196d	0.00	0.00
88b48fae-29a0-11e0-8329-002511c4eb4e	554.01	625.71
26f73faf-9611-11e0-a695-002511c4eb4e	3426.78	3870.24
e4030437-5db9-11dd-a8a5-0016d341a9fb	2585.33	2919.90
57d4cb8e-7c25-11e0-a09e-4487fceb637d	3071.08	3468.51
367f1706-ad43-11de-aab3-0013024cf952	3722.78	3970.96
e6c01e42-9481-11df-ae35-000a94026913	3981.06	4246.46
e4030439-5db9-11dd-a8a5-0016d341a9fb	4304.36	4591.31
0ac073e2-69f8-4e1a-9917-127cf5e1842e	4950.92	5280.98
dcfc66e0-2752-4262-bc0e-ac7d557c639b	5597.37	5970.53
19b5fe0b-98db-11e7-8556-000d88394cae	6208.18	7011.58
fa15d705-9bf7-11de-aa8f-0013024cf952	5662.19	5095.97
9606ace4-9170-11e9-b22f-000d88394cae	6704.94	6034.45
b32c2e69-867e-11e0-ab57-000a94026913	6366.26	6740.75
367f1704-ad43-11de-aab3-0013024cf952	0.00	0.00
12019c84-81ee-11eb-b304-00ad24907f57	0.00	0.00
bd411489-a86e-11e1-8553-5404a6bfdef6	0.00	0.00
6f2f3b9b-ab16-11df-84c1-002511c4eb4e	0.00	0.00
f08aac84-566c-11e0-9c87-6cf049469af0	834.84	896.21
0ca12285-026f-11e4-82ab-000d88394cae	2133.16	2409.22
e1dc46d1-5c85-11df-81e9-002511c4eb4e	4126.23	4401.31
e1dc46d3-5c85-11df-81e9-002511c4eb4e	4928.44	5256.99
c439cc5d-dd60-11de-a3ec-001e8c61815f	5730.62	6112.67
e1dc46d5-5c85-11df-81e9-002511c4eb4e	7120.28	7594.96
c439cc5f-dd60-11de-a3ec-001e8c61815f	7123.49	8045.36
c439cc61-dd60-11de-a3ec-001e8c61815f	10543.06	11907.46
7da4079c-914f-11e9-b22f-000d88394cae	8530.35	7677.31
6f2f3b82-ab16-11df-84c1-002511c4eb4e	6281.01	8932.99
30ad4c5a-510c-11ea-b113-000d88394cae	0.00	0.00
30ad4c58-510c-11ea-b113-000d88394cae	0.00	0.00
e972e963-3bfd-11e6-a294-000d88394cae	0.00	0.00
c439cc63-dd60-11de-a3ec-001e8c61815f	0.00	0.00
13e35c1e-a659-11e2-bee8-000d88394cae	0.00	0.00
887105ab-bb94-11df-b32e-000a94026913	0.00	0.00
b8f606dc-6cbf-11e5-a4f0-000d88394cae	0.00	0.00
ea6fd757-e905-11de-ab09-0013024cf952	0.00	0.00
67d24a4a-d6fb-11e2-9521-000d88394cae	1547.36	1747.60
ea6fd759-e905-11de-ab09-0013024cf952	5705.12	6283.23
26f73f9a-9611-11e0-a695-002511c4eb4e	6112.53	6520.03
ad76384a-34aa-11e0-83a4-002511c4eb4e	6436.54	6864.70
26f73fb1-9611-11e0-a695-002511c4eb4e	2034.73	2298.05
ea6fd75c-e905-11de-ab09-0013024cf952	6813.36	7695.09
e6c01e44-9481-11df-ae35-000a94026913	7183.80	8027.70
ea6fd75e-e905-11de-ab09-0013024cf952	7696.93	8210.05
